smiles,murcko_scaffold,cluster_id
CN1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@H]12)C(=O)N1CCc2ccccc2C1,O=C([C@@H]1C[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]2N1)N1CCc2ccccc2C1,3543
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(c2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNCc2ccccc2)CCN1,231
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)c1ccccc1,539
CCC(=O)Nc1ccc2OC[C@@H](C)NC[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
CCCN1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@@H]12)C(=O)NC1CCC1,O=C(NC1CCC1)[C@H]1C[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]2N1,3814
COc1ccc(NC(=O)Nc2cccc3c2O[C@@H](CN(C)C(=O)NC(C)C)[C@H](C)CN([C@@H](C)CO)C3=O)cc1,O=C(Nc1ccccc1)Nc1cccc2c1OCCCNC2=O,1070
CCCNS(=O)(=O)c1ccc(OCC(=O)NCc2ccco2)cc1,O=C(COc1ccccc1)NCc1ccco1,3815
Cc1noc(C)c1NC(=O)NCC[C@@H]1CC[C@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,O=C(Cc1cccnc1)N[C@H]1CC[C@@H](CCNC(=O)Nc2cnoc2)OC1,3527
OC[C@H]1O[C@H](CC(=O)NCc2ccccn2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)CC3CC3)cc21,O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)CC4CC4)ccc3O[C@H]2CO1)NCc1ccccn1,1223
OC[C@@H]1O[C@H](CC(=O)NCc2ccccc2Cl)CC[C@H]1NC(=O)C1CCOCC1,O=C(C[C@@H]1CC[C@@H](NC(=O)C2CCOCC2)CO1)NCc1ccccc1,2298
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NS(C)(=O)=O)cc2C1=O,O=C1NCC[C@@H](CNCC2CCCCC2)OCCCCCOc2ccccc21,1173
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OC[C@@H](C)N(C)C[C@@H]1C,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccon1,2238
CCCN1C[C@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)c3ccccc3)ccc2OC[C@H]1C)OC,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(OC)c3)ccc2OC[C@@H](C)N(C[C@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CCCCC2)Oc2ncc(cc2C1=O)C#Cc1ccccc1F,O=C1NCC[C@H](CNC(=O)C2CCCCC2)Oc2ncc(C#Cc3ccccc3)cc21,1055
OC[C@@H]1O[C@H](CCNS(=O)(=O)Cc2ccccc2)CC[C@H]1NS(=O)(=O)c1ccc(F)cc1,O=S(=O)(Cc1ccccc1)NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1,3816
OC[C@@H]1O[C@@H](CC(=O)NC2CCCCC2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)Nc3ccccc3F)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@H]2CO1)NC1CCCCC1,3014
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)Oc2cc(ccc2S1(=O)=O)-c1ccccc1C,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,255
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2F)Oc2cc(ccc2S1(=O)=O)-c1ccc(cc1)C(=O)N(C)C,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,177
CCCN(C)C[C@@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccccc21,448
CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)C#CC1(O)CCCC1,O=C1NCCCOc2ncc(C#CC3CCCC3)cc21,86
COc1ccc(cc1)-c1cn(CC[C@H]2CC[C@H](NC(=O)CCN3CCCCC3)[C@H](CO)O2)nn1,O=C(CCN1CCCCC1)N[C@H]1CC[C@H](CCn2cc(-c3ccccc3)nn2)OC1,2419
COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(O)=O)O[C@H]4CO)c3c2)cc1,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@@H]1CCOC[C@@H]1O2,295
COCC(=O)Nc1ccc2c(OC[C@@H](C)N(Cc3ccncc3)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(Cc2ccncc2)CCOc2ccccc21,584
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2c(C)noc2C)Oc2ncc(\C=C\c3ccccc3)cc2C1=O,O=C(NC[C@@H]1CCNC(=O)c2cc(/C=C/c3ccccc3)cnc2O1)Nc1cnoc1,1373
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OC[C@H](C)N(C)C[C@H]1C,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccon1,2238
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@@H](C)N(C[C@@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1cnccn1,174
OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@H]2N[C@H]1C(=O)NC1Cc2ccccc2C1,O=C(NC1Cc2ccccc2C1)[C@H]1C[C@H]2Cn3c(cccc3=O)[C@H]2N1,3817
Cc1noc(C)c1NC(=O)NCC[C@H]1CC[C@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,O=C(Cc1cccnc1)N[C@H]1CC[C@H](CCNC(=O)Nc2cnoc2)OC1,3550
OC[C@@H]1O[C@@H](CC(=O)NC2CCCCC2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)c3ccc4OCOc4c3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2CO1)NC1CCCCC1,2538
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(O)c2)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,146
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc2ncc(cc2C1=O)C#Cc1cccc(F)c1,O=C(NC[C@H]1CCNC(=O)c2cc(C#Cc3ccccc3)cnc2O1)NC1CCCCC1,3818
Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@H](CC(=O)Nc2ccc(cc2)-c2ccccc2)O[C@H]1CO,O=C(C[C@H]1CC[C@H](NS(=O)(=O)c2c[nH]cn2)CO1)Nc1ccc(-c2ccccc2)cc1,1838
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc2ncc(cc2C1=O)-c1ccc(cc1)C#N,O=C(NC[C@@H]1CCNC(=O)c2cc(-c3ccccc3)cnc2O1)Nc1ccccc1,1144
COCC(=O)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@H]1C)OC,O=C1NCCCCNCCOc2ccccc21,100
CNC[C@H]1Oc2ccc(NC(=O)CCCN(C)C)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C1NCCCOc2ccccc21,219
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@@H](CNCc2ccccc2)OCc2ccccc2-c2ccccc21,473
COc1ccc(NC(=O)Nc2cccc3c2O[C@@H](CN(C)C(=O)NC(C)C)[C@@H](C)CN([C@H](C)CO)C3=O)cc1,O=C(Nc1ccccc1)Nc1cccc2c1OCCCNC2=O,1070
CCOC(=O)c1cnc(nc1O)-n1nc(C)cc1O,c1cnc(-n2cccn2)nc1,3819
OC[C@H]1O[C@@H](CC(=O)NCc2cc(F)ccc2F)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3ccc4OCOc4c3)cc21,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2CO1)NCc1ccccc1,1213
CCS(=O)(=O)NCC[C@H]1CC[C@H](NS(=O)(=O)c2cccc(Cl)c2)[C@H](CO)O1,O=S(=O)(N[C@H]1CCCOC1)c1ccccc1,271
COc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@@H](CC(=O)N2CCC(Cc3ccccc3)CC2)O[C@@H]1CO,O=C(C[C@@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CO1)N1CCC(Cc2ccccc2)CC1,83
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCC2)Oc2ncc(cc2C1=O)C#Cc1ccccn1,O=C1NCC[C@@H](CNCC2CCCC2)Oc2ncc(C#Cc3ccccn3)cc21,2317
C[C@@H](NC(=O)C[C@@H]1O[C@H](CO)[C@@H](NC(=O)c2cccnc2)C=C1)c1ccccc1,O=C(C[C@H]1C=C[C@H](NC(=O)c2cccnc2)CO1)NCc1ccccc1,1273
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)Oc2ccc(NC(=O)CCC(F)(F)F)cc2CC1=O,O=C1Cc2ccccc2O[C@H](CNC(=O)Nc2ccc3c(c2)OCO3)CCN1,1811
COCc1cn(CC[C@H]2CC[C@@H](NC(=O)Nc3c(C)noc3C)[C@H](CO)O2)nn1,O=C(Nc1cnoc1)N[C@@H]1CC[C@H](CCn2ccnn2)OC1,3513
CCC(=O)Nc1ccc2c(OC[C@@H](C)N(C[C@@H](C)[C@@H](CN(C)C2=O)OC)C(=O)COC)c1,O=C1NCCCCNCCOc2ccccc21,100
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(C[C@@H]1C)C(=O)C1CCC1,O=C1NCCCCN(C(=O)C2CCC2)CCOc2ccccc21,325
CCC(=O)Nc1ccc2c(OC[C@H](C)N(C[C@@H](C)[C@H](CN(C)C2=O)OC)C(=O)c2cnccn2)c1,O=C1NCCCCN(C(=O)c2cnccn2)CCOc2ccccc21,404
COc1cccc(c1)S(=O)(=O)N1C[C@H](O)COC[C@@H]2O[C@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@@H]12,O=C(C[C@@H]1CC[C@@H]2[C@H](COCCCN2S(=O)(=O)c2ccccc2)O1)N1CCN(c2ccccc2)CC1,3820
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@@H]1C,O=C1NCCCCNCCOc2ccc(NC(=O)C3CC3)cc21,1916
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(F)c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,111
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(c2)C(O)=O)Oc2cc(ccc2S1(=O)=O)C1=CCCCC1,O=S1(=O)NCC[C@H](CNCc2ccccc2)Oc2cc(C3=CCCCC3)ccc21,3304
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,383
CNC[C@@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
COc1ccc(cc1)S(=O)(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)Oc2ncc(C#CC3CCCC3)cc21,811
COCC#Cc1ccc2c(O[C@@H](CN(C)S(=O)(=O)c3ccc(OC)cc3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=S(=O)(NC[C@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,313
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@@H](C)N(C[C@@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,383
OC[C@H]1O[C@H](CCn2cc(nn2)C2CC2)CC[C@@H]1NC(=O)c1cccnc1,O=C(N[C@H]1CC[C@@H](CCn2cc(C3CC3)nn2)OC1)c1cccnc1,3821
OC[C@@H]1O[C@@H](CC(=O)NCc2ccccn2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)CC3CC3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)CC4CC4)ccc3O[C@H]2CO1)NCc1ccccn1,2162
OC[C@H]1O[C@@H](CC(=O)NCCN2CCCC2)CC[C@@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F,O=C(C[C@H]1CC[C@H](NC(=O)Nc2ccccc2)CO1)NCCN1CCCC1,2619
Cc1cccc(Nc2nc3ccccc3n3nnnc23)c1,c1ccc(Nc2nc3ccccc3n3nnnc23)cc1,3822
CNC[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C(=O)N(C[C@H]1C)[C@H](C)CO,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)c1ccccc1,539
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccccn2)Oc2ncc(cc2C1=O)C1=CCCC1,O=C(NC[C@H]1CCNC(=O)c2cc(C3=CCCC3)cnc2O1)c1ccccn1,2769
OC[C@H]1O[C@@H](CC(=O)NCC2CC2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)C3CCC3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@H]2CO1)NCC1CC1,3560
CN(C)CC(=O)N[C@@H]1C=C[C@@H](CC(=O)NCCN2CCCCC2)O[C@H]1CO,O=C(C[C@@H]1C=CCCO1)NCCN1CCCCC1,675
COc1cccc(NC(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)N(C)C)CC[C@H]23)c1,O=C(Nc1ccccc1)N1CCCOC[C@H]2OCCC[C@@H]21,1853
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NS(C)(=O)=O)cc2C1=O,O=C1NCCCOCCCCCOc2ccccc21,448
OC[C@@H]1O[C@@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NC(=O)Nc1cc(F)ccc1F,O=C(C[C@H]1C=C[C@H](NC(=O)Nc2ccccc2)CO1)NCCCN1CCOCC1,3475
O[C@@H]1CN[C@H]2CC[C@@H](CC(=O)NC3Cc4ccccc4C3)O[C@@H]2COC1,O=C(C[C@@H]1CC[C@@H]2NCCCOC[C@H]2O1)NC1Cc2ccccc2C1,3823
CCC(=O)N[C@H]1C=C[C@H](O[C@@H]1CO)CC(=O)NCc1cc(F)cc(F)c1,O=C(C[C@@H]1C=CCCO1)NCc1ccccc1,416
C[C@H](NC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)c4cccnc4)cc23)[C@H](CO)O1)c1ccccc1,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@@H]2CO1)NCc1ccccc1,504
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)Oc2c(NC(=O)c3cnccn3)cccc2C1=O,O=C(Nc1cccc2c1O[C@@H](CNCC1CCCCC1)CCNC2=O)c1cnccn1,3342
COc1ccccc1S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2c(C(=O)N(C[C@@H]1C)[C@@H](C)CO)n(C)c1ccccc21,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,111
CCCN(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccccc21,448
CCCNC(=O)Nc1ccc2c(OC[C@H](C)N(Cc3cccnc3)C[C@@H](C)[C@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(Cc2cccnc2)CCOc2ccccc21,1808
COc1ccc(CNC(=O)C[C@H]2CC[C@@H](NC(=O)Nc3ccc4OCOc4c3)[C@@H](CO)O2)cc1,O=C(C[C@H]1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCO3)CO1)NCc1ccccc1,839
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCCCC[C@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,O=C1NCCCOCCCCCOc2ccc(NC(=O)C3CCCCC3)cc21,509
CCOC(=O)NC(=O)C(=C/Nc1ccc(Cl)cc1Cl)\C#N,c1ccccc1,10
CCC(=O)Nc1ccc2c(OC[C@@H](C)N(CC3CCCCC3)C[C@H](C)[C@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(CC2CCCCC2)CCOc2ccccc21,286
CCCC(=O)Nc1ccc2c(OC[C@H](C)NC[C@@H](C)[C@H](CN(C)C2=O)OC)c1,O=C1NCCCCNCCOc2ccccc21,100
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C1=O,O=C1NCC[C@H](CNCc2ccncc2)OCCCCCOc2ccccc21,713
CCCC(=O)Nc1ccc2OC[C@@H](C)N(C[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)CN1CCOCC1,O=C1NCCCCN(C(=O)CN2CCOCC2)CCOc2ccccc21,1871
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNC(=O)Nc2ccccc2)CCN1,374
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CN2CCOCC2)Oc2ncc(\C=C\c3ccccc3)cc2C1=O,O=C(CN1CCOCC1)NC[C@@H]1CCNC(=O)c2cc(/C=C/c3ccccc3)cnc2O1,3372
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2C#N)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,383
CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(Cc2ccccn2)C[C@H]1C,O=C1NCCCCN(Cc2ccccn2)CCOc2ccccc21,82
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@@H]2CCCN2C)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@@H](CNC(=O)[C@@H]2CCCN2)OCc2ccccc2-c2ccccc21,3195
COCCNC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccc(OC)cc4)cc23)[C@H](CO)O1,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@@H]1CCOC[C@@H]1O2,295
OC[C@H]1O[C@@H](CC(=O)NCCc2ccncc2)CC[C@H]1NC(=O)CN1CCOCC1,O=C(C[C@H]1CC[C@@H](NC(=O)CN2CCOCC2)CO1)NCCc1ccncc1,3679
O[C@@H]1COC[C@H]2O[C@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]2N(C1)C(=O)c1cccnc1,O=C(C[C@@H]1CC[C@H]2[C@@H](COCCCN2C(=O)c2cccnc2)O1)Nc1ccc(-c2ccccc2)cc1,3824
CC(=O)Nc1cccc(c1)C(=O)\C=C\c1ccc(F)cc1,O=C(/C=C/c1ccccc1)c1ccccc1,1485
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccn2)Oc2ncc(cc2C1=O)-c1cccc(F)c1,O=C1NCC[C@@H](CNCc2ccccn2)Oc2ncc(-c3ccccc3)cc21,2615
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2C#N)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,87
CNC[C@H]1OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
CS(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCc4ccc(Oc5ccccc5)cc4)O[C@@H]3CO)c2c1,O=C(C[C@@H]1C[C@H]2c3ccccc3O[C@H]2CO1)NCc1ccc(Oc2ccccc2)cc1,1894
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H](C)N(C)C[C@@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,106
COCCNC(=O)C[C@H]1C[C@H]2[C@H](Oc3ccc(NS(=O)(=O)c4ccccc4)cc23)[C@@H](CO)O1,O=S(=O)(Nc1ccc2c(c1)[C@H]1CCOC[C@H]1O2)c1ccccc1,1762
CN1[C@H]2CC[C@H](CC(O)=O)O[C@@H]2COc2ccc(NC(=O)Nc3ccccc3)cc2C1=O,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)N[C@H]1CCCO[C@@H]1CO2,708
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)Oc2cc(ccc2S1(=O)=O)-c1cncnc1,O=C(Cc1ccccc1)NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3cncnc3)cc2O1,1031
OC[C@@H]1O[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)CC[C@@H]1NC(=O)CCN1CCCCC1,O=C(CCN1CCCCC1)N[C@H]1CC[C@@H](CC(=O)N2CCC(Cc3ccccc3)CC2)OC1,3595
O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccc(OCc2ccccc2)cc1,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccc(OCc2ccccc2)cc1,3825
O[C@H]1COC[C@H]2O[C@H](CC(=O)NC3CCC3)CC[C@@H]2N(Cc2ccccc2F)C1,O=C(C[C@@H]1CC[C@H]2[C@@H](COCCCN2Cc2ccccc2)O1)NC1CCC1,3826
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3c(C)noc3C)ccc2OC[C@H](C)N(C)C[C@@H]1C,O=C(Nc1cnoc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,786
Cc1cccc(c1)S(=O)(=O)N[C@@H]1CC[C@@H](CCNC(=O)c2cnccn2)O[C@@H]1CO,O=C(NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1)c1cnccn1,3827
CCCNC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]12,O=C(C[C@H]1CC[C@H]2NCCCOC[C@@H]2O1)N[C@@H]1CCN(Cc2ccccc2)C1,3572
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@H](C)N(C)C[C@H]1C,O=C1NCCCCNCCOc2ccccc21,100
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2C)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,383
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(C)(=O)=O)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
COCCNC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)CC4CC4)cc23)[C@H](CO)O1,O=C(CC1CC1)Nc1ccc2c(c1)[C@H]1CCOC[C@H]1O2,1045
CC(C)C(=O)Nc1c2CCN(C)c2nc2ccccc12,c1ccc2nc3c(cc2c1)CCN3,3828
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)c1ccccc1,539
OC[C@@H]1O[C@@H](CC(=O)NCc2ccncc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)C3CCC3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@H]2CO1)NCc1ccncc1,276
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@H](C)NC[C@@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,106
OC[C@H]1O[C@H](CC(=O)NCc2ccncc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)CC3CC3)cc21,O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)CC4CC4)ccc3O[C@H]2CO1)NCc1ccncc1,3786
CN(C)CCCNC(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)c2ccccc2F)C=C1,O=C(N[C@H]1C=CCOC1)c1ccccc1,419
COCC(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccccn3)C[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(Cc2ccccn2)CCOc2ccccc21,82
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O,O=C(NC[C@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1)Nc1ccccc1,187
OC[C@@H]1O[C@@H](CC(=O)NCC2CC2)CC[C@@H]1NC(=O)C1CCC1,O=C(C[C@H]1CC[C@H](NC(=O)C2CCC2)CO1)NCC1CC1,487
